# 
# Mleft  = 1e+14
# Mright = 2e+14
# slope  = 0.00299593910895
# inter  = -0.0062252252249
# slopep = 0.00441822246648
# interp = -0.00772217893973
## x                 y                   
-0.0384198          -0.0025796          
-0.0740044          -0.00298278         
-0.0783449          -0.00753324         
-0.042567           -0.00321214         
0.044377            -0.00561508         
0.0501974           -0.00266924         
-0.0640121          -0.0118111          
0.0115841           -0.013519           
-0.0409252          -0.00525382         
0.0589807           -0.002202           
0.081234            -0.00696512         
0.0389921           -0.00194022         
0.0076029           -0.0104903          
0.0525771           -0.00466713         
0.0576651           -0.00716468         
0.0335543           -0.010746           
0.0270122           -0.00790399         
-0.0156484          -0.0103087          
0.014439            -0.00262906         
-0.133615           -0.00360828         
-0.0355798          -0.00769037         
-0.0508505          -0.00461923         
-0.0180746          -0.0059033          
0.0655991           -0.0155536          
-0.0296758          -0.00219805         
-0.0366858          -0.0229425          
-0.0500222          -0.00334616         
-0.036419           -0.00450874         
-0.00406417         -0.00972078         
-0.0930951          -0.00368829         
-0.0377948          -0.0221941          
0.0135278           -0.00426089         
0.0126453           -0.00711026         
0.00112259          -0.00574527         
-0.03606            -0.00433434         
-0.0296927          -0.00673109         
-0.0336261          -0.00789217         
0.0265321           0.000134849         
0.0267683           -0.00170313         
-0.0380503          -0.00842756         
-0.134614           -0.0166346          
-0.00492448         -0.00971222         
0.0503582           -0.0089712          
-0.0776939          -0.00402741         
-0.104408           -0.0102705          
-0.062193           -0.00884189         
-0.0267993          -0.00381418         
-0.00762323         -0.00375116         
0.0286566           -0.0044443          
-0.0594858          -0.00597748         
-0.0383336          -0.00826052         
-0.0844759          -0.00098854         
0.108159            -0.00593268         
0.0676105           -0.00598203         
-0.0331123          -0.00143981         
-0.0235872          -0.0260739          
0.014407            -0.0130544          
-0.0682353          -0.00106104         
0.0459603           -0.0087183          
-0.0328035          -0.00592308         
0.0319712           -0.00773819         
-0.0502254          -0.00692192         
-0.00283469         0.045435            
-0.0164462          -0.00403507         
-0.0397379          -0.00195315         
0.0542348           -0.00834668         
0.0513115           -0.00357242         
0.0166321           -0.00429824         
0.0217676           -0.00396512         
-0.019055           -0.00576371         
0.0771808           -0.00870587         
-0.0676098          -0.0122054          
0.0253054           -0.00636845         
-0.0125445          -0.00658961         
-0.0360957          -0.00871598         
-0.0337451          -0.0209137          
0.060815            -0.00418656         
0.0433383           -0.00769595         
-0.00665373         -0.00231563         
-0.0103083          -0.0126297          
0.0774359           -0.009074           
0.00339741          -0.00519798         
-0.0305038          -0.00436249         
0.0298845           -0.00579574         
-0.0217185          -0.0032068          
0.0562266           -0.00691326         
0.0814068           -0.00585947         
-0.0227474          -0.0101532          
-0.0925462          -0.00416937         
-0.00879151         -0.0109311          
-0.0323834          -0.00308714         
-0.0685004          -0.00519263         
0.127953            -0.00692749         
-0.0741458          0.000181792         
0.00336585          -0.000373963        
0.0375337           -0.00536618         
0.0146608           -0.00783268         
-0.0125164          -0.00520492         
-0.0427364          -0.0074548          
-0.0481165          -0.00686732         
-0.0410537          -0.00519893         
-0.0080658          -0.00680572         
-0.0587495          -0.00393809         
-0.0570203          -0.0114958          
0.00535223          -0.00616879         
0.0204592           -0.0296469          
-0.0199973          -0.00864379         
-0.0433698          -0.00272926         
-0.00149372         -0.00630736         
0.0915687           -0.0105483          
-0.0076989          -0.00531707         
0.0559924           -0.00876042         
-0.0257839          -0.00706376         
-0.0519786          -0.00571282         
-0.00477127         -0.0644483          
-0.0690357          -0.00416444         
-0.0904817          0.00281378          
0.0427193           -0.00437971         
0.0385905           -0.00666367         
-0.01226            -0.00615577         
0.109347            -0.00829888         
0.0369055           -0.00759352         
-0.0472768          -0.00524897         
-0.0594701          -0.00293195         
-0.0376919          -0.00672588         
0.0149302           -0.00746806         
0.0018374           -0.00370554         
-0.00475131         -0.0118686          
0.0124155           -0.00414013         
-0.0295541          -0.00382924         
-0.0699137          -0.00625016         
0.0137458           -0.0226731          
-0.000706494        -0.0159481          
-0.0855881          -0.0056995          
0.00154089          -0.00197315         
-0.0451452          -0.00572822         
0.0915541           -0.00596156         
0.00833707          -0.00758257         
-0.014552           -0.0140192          
-0.0241481          -0.00292345         
0.0815034           -0.00921512         
0.0381271           -0.00953241         
0.0653386           -0.0033904          
-0.0273858          -0.00178585         
0.0494659           -0.0062132          
-0.0054163          -0.00340089         
-0.019038           -0.00684044         
-0.0668287          -0.00709913         
-0.0377001          -0.00596587         
-0.0150546          -0.00326977         
-0.0615016          -0.00725205         
0.0123532           -0.00695828         
-0.0528737          -0.0190982          
-0.0565355          -0.00401385         
0.0388593           -0.00984466         
0.0469049           -0.00710484         
0.0118378           -0.00948672         
0.0674632           -0.011855           
-0.0731391          -0.0121291          
-0.00326368         -0.001174           
0.0188025           -0.0124458          
-0.0102845          -0.0054436          
-0.0189284          -0.00500749         
0.0226309           -0.0100637          
0.015151            -0.00273327         
0.0281708           -0.0072716          
-0.0691511          -0.00715809         
-0.0195345          -0.00522422         
0.112314            -0.0084444          
0.0090934           -0.00950234         
-0.0589375          -0.00791207         
0.00316583          -0.0142028          
-0.0479147          -0.00484163         
-0.0147207          -0.00499797         
0.0530759           -0.007865           
0.0509226           -0.041577           
0.0230856           -0.00693555         
-0.0599387          -0.0164314          
0.00274652          -0.00985523         
-0.0687415          0.0672111           
-0.000103749        -0.00365211         
0.0104299           -0.00821558         
0.058159            -0.00429984         
-0.0604877          -0.00966458         
-0.056093           -0.00472788         
-0.0226784          -0.00435393         
-0.0407693          -0.0185669          
-0.00252784         -0.00587882         
0.0349979           -0.00451439         
-0.046401           -0.00468186         
0.0269538           -0.000530169        
-0.0833944          -0.0100423          
-0.0239823          -0.0149195          
-0.0554936          -0.00268949         
-0.127983           -0.0028819          
-0.0141903          -0.0241488          
0.0034192           -0.00431176         
0.0241677           0.0241799           
-0.00118377         -0.00450104         
0.0618624           -0.0100181          
0.00125416          -0.00775217         
0.0426324           -0.00488703         
-0.00112289         -0.00492977         
-0.0616802          -0.00931473         
-0.0565954          -0.00390889         
-0.00564049         -0.00636912         
0.0393075           -0.0140905          
0.0338028           -0.00437328         
-0.108891           -0.0068673          
-0.0764804          -0.0086332          
-0.0437803          -0.00471314         
-0.0676538          -0.00367684         
-0.0577057          -0.0329366          
0.0358459           -0.00595359         
-0.0111375          -0.00622537         
-0.0166087          -0.0038449          
0.0526625           -0.00597945         
0.0525348           -0.00909403         
-0.0234682          -0.00629114         
-0.0611534          0.0226916           
0.0347432           -0.00828067         
-0.0256596          -0.0240534          
0.0123881           -0.00773782         
-0.0121403          -0.00970981         
-0.0519691          -0.0135428          
-0.00959275         -0.0110383          
-0.0158282          -0.00925704         
-0.0303674          -0.00762903         
0.101497            -0.00511007         
0.0235924           -0.0101382          
-0.0715064          -0.00752563         
0.0328453           -0.0392812          
0.0259876           -0.00441859         
0.0459079           -0.00869507         
-0.0205402          -0.024253           
-0.0529132          -0.00402079         
0.00940073          0.0173873           
-0.0068753          0.0162741           
0.0517963           -0.00691213         
0.0751262           -0.00309898         
0.0257849           -0.0117271          
-0.107982           -0.0073543          
-0.0516449          -0.0020331          
0.0239222           -0.000845423        
0.0141268           0.00231615          
0.0828102           -0.00316347         
-0.0402987          -0.011373           
-0.0398389          -0.0141576          
-0.107639           -0.00820807         
0.110116            -0.00961929         
-0.0108578          -0.00128841         
-0.0156092          -0.0171627          
0.025722            -0.00610836         
-0.00213887         -0.00864565         
-0.021944           -0.00269538         
0.0273122           -0.00527944         
-0.0047534          -0.0170155          
-0.00294264         -0.011037           
0.00285476          -0.007506           
0.00532845          -0.00602089         
0.00611511          -0.00610747         
0.033447            -0.0130346          
-0.030125           -0.00679554         
0.0702355           -0.00558023         
-0.0620838          -0.00510188         
0.0992053           -0.0105797          
0.0118928           -0.00288055         
-0.00198345         -0.00550276         
-4.91738e-07        0.0684772           
0.0656806           -0.0115377          
0.0468253           -0.00617548         
0.0390396           -0.0469603          
-0.00730027         -0.00714418         
-0.0104448          -0.00628939         
-0.05909            -0.0118091          
0.0047878           -0.00853538         
-0.0739096          -0.00822966         
0.0137047           -0.00957314         
-0.0627383          -0.00174402         
-0.0398932          -0.00216268         
0.0208523           -0.010147           
0.0849884           -0.00217636         
-0.0266295          -0.0106641          
0.0432277           -0.00589954         
0.0705571           -0.00600798         
0.0191382           -0.00516939         
-0.0122542          -0.0396806          
0.0392007           -0.00582842         
0.024769            -0.00467472         
-0.0124819          -0.0217345          
0.0545705           -0.00644055         
-0.0847353          -0.00499325         
-0.0335966          -0.025137           
-0.0349846          -0.0115328          
-0.0263882          -0.00636994         
-0.0688011          -0.00513539         
0.0870628           -0.00649003         
-0.0184126          -0.00175282         
0.00511613          -0.0195914          
-0.00166056         -0.00436077         
0.0510819           -0.00613947         
0.00646013          -0.00647681         
0.052473            0.00270785          
-0.0716481          -0.0024768          
-0.0404104          -0.00416522         
0.0454621           -0.000969251        
0.0329721           -0.007213           
-0.0634439          -0.00390437         
-0.0709219          -0.00456786         
-0.0855249          -0.00284591         
-0.0257168          -0.00372686         
0.0256409           -0.00264211         
0.0165878           -0.0112592          
-0.127859           -0.00523628         
-0.027976           -0.00546875         
-0.0585261          -0.00275769         
0.0242073           -0.0206355          
-0.0615269          -0.00569439         
-0.014744           -0.0164959          
0.045385            -0.00338548         
-0.032145           -0.0113719          
-0.0156715          -0.0126913          
0.00898865          -0.00883036         
-0.0254105          -0.000357871        
-0.0671774          -0.0112644          
-0.0266348          -0.00146621         
0.0145221           -0.00699426         
-0.0582231          -0.00772473         
-0.0373741          -0.00459187         
0.0984261           -0.0154633          
0.0528701           -0.0166091          
0.0155456           -0.00543534         
0.0226926           -0.0106347          
0.00663043          -0.00617008         
-0.0112561          -0.00800992         
-0.0406061          -0.00685044         
-0.0987886          -0.0119089          
-0.000160299        -0.0053269          
0.00459211          -0.00174845         
0.0667963           -0.00606536         
-0.0212733          -0.0108341          
0.0102944           -0.00534553         
0.0345993           -0.00468764         
-0.0444436          0.0463696           
0.0527585           -0.00494278         
0.0579395           -0.00641754         
-0.0321099          -0.0167365          
-0.0450628          -0.00526423         
-0.00383961         -0.00423694         
-0.0342169          -0.0107889          
0.0577644           -0.00165308         
-0.0272404          -0.00675573         
-0.0203815          -0.00892482         
0.00927803          0.000811482         
-0.0248006          -0.00174732         
0.104539            -0.0041643          
-0.149262           -0.00535647         
0.00234494          -0.00797849         
-0.0171322          -0.0032673          
0.0531984           -0.00565657         
0.0336597           -0.0035554          
0.0387497           0.000140427         
-0.0248081          0.0826897           
-0.0594395          -0.000814399        
0.0555008           -0.0093109          
0.00764145          0.00176235          
0.0463044           -0.00590977         
0.00645897          -0.0147183          
-0.0335685          -0.00788591         
0.0175701           -0.00317534         
0.0362514           -0.012985           
-0.0665094          -0.00748914         
0.0253988           -0.0254249          
-0.00853577         -0.00598824         
-0.0139718          -0.00997961         
0.00117638          -0.00567111         
0.0458622           -0.0100907          
0.00143403          -0.0012813          
-0.000599187        -0.00390236         
0.00958063          -0.00891834         
-0.0253261          -0.0127734          
-0.0510259          0.00174007          
-0.0669705          -0.0125532          
0.0126317           -0.00469261         
-0.00110172         -0.0144283          
-0.098458           -0.00901547         
0.0282239           -0.00661102         
-0.0386088          -0.00178323         
0.0618118           -0.00493112         
0.0103465           -0.00782277         
0.067571            -0.00243817         
