 0.6283185631E-01 0.6283185631E-01 0.1752058603E-01 0.9999974966
 0.6949989498E-01 -1.000000000 -1.000000000 -1.000000000
 0.7687557489E-01 -1.000000000 -1.000000000 -1.000000000
 0.8503400534E-01 0.8885765821E-01 0.5354554206E-01 0.9999949932
 0.9405824542E-01 -1.000000000 -1.000000000 -1.000000000
 0.1040401906 0.1088279635 0.8978475630E-01 0.9999924898
 0.1150814593 0.1256637126 0.1420937032 0.9999901056
 0.1272944957 0.1404962987 0.1497189105 0.9999876022
 0.1408036351 0.1539059877 0.1087650135 0.9999850988
 0.1557464600 -1.000000000 -1.000000000 -1.000000000
 0.1722750515 0.1854154915 0.2336828262 0.9999784231
 0.1905577481 0.2035407275 0.1736905277 0.9999739528
 0.2107807100 0.2243215889 0.4177675545 0.9999684095
 0.2331498563 0.2368988544 0.4258163869 0.9999647737
 0.2578929067 0.2677917182 0.4345981181 0.9999549985
 0.2852618396 0.2992537320 0.7329329252 0.9999437928
 0.3155352473 0.3321238458 0.8610436320 0.9999307394
 0.3490214646 0.3690519035 0.9411094189 0.9999144673
 0.3860614300 0.4075633883 1.024729848 0.9998956323
 0.4270322323 0.4534419179 1.055492163 0.9998708963
 0.4723510742 0.5011760592 1.554343104 0.9998422265
 0.5224794149 0.5526902080 1.598398685 0.9998080730
 0.5779275298 0.6083370447 1.974623919 0.9997674823
 0.6392602324 0.6749787331 2.428653955 0.9997136593
 0.7071016431 0.7476442456 2.827300310 0.9996488094
 0.7821431756 0.8266817927 3.540345192 0.9995706081
 0.8651480079 0.9135031104 4.375543118 0.9994756579
 0.9569620490 1.008799911 5.149860859 0.9993606210
 1.058519602 1.117140532 6.398136616 0.9992159605
 1.170855165 1.234267116 7.845068455 0.9990430474
 1.295112371 1.364129663 9.676818848 0.9988310933
 1.432556391 1.510913610 11.79328251 0.9985661507
 1.584586263 1.672240257 14.57823372 0.9982439280
 1.752750874 1.849215508 18.34464264 0.9978529811
 1.938761353 2.044723272 22.62113190 0.9973755479
 2.144513369 2.262005806 27.35395050 0.9967889190
 2.372099876 2.502041817 32.91922379 0.9960725307
 2.623839378 2.767629862 39.71891403 0.9951962829
 2.902293921 3.062087536 47.85585403 0.9941226244
 3.210300446 3.387087584 57.33235550 0.9928129315
 3.550994396 3.746188164 68.26343536 0.9912144542
 3.927844286 4.143822193 80.02703094 0.9892597795
 4.344686508 4.583840370 93.67581177 0.9868717194
 4.805767059 5.064526558 107.9361954 0.9839950800
 5.315778732 5.568562508 122.1519775 0.9806815982
 5.879917145 6.106632233 137.6526184 0.9768079519
 6.503923893 6.701853275 154.8847656 0.9721250534
 7.194156647 7.360066891 174.0584869 0.9664663672
 7.957631111 8.087914467 194.2616119 0.9596313834
 8.802138329 8.893198967 215.4581299 0.9513761401
 9.736270905 9.784204483 237.2172089 0.9414141178
 10.76953125 10.76953030 260.0352478 0.9294149876
 11.91244698 11.85940933 283.9355164 0.9149847031
 13.17665291 13.06486034 306.9680786 0.8976722360
 14.57503319 14.39831066 329.5417480 0.8769611716
 16.12181473 15.87342739 351.5789490 0.8522764444
 17.83273125 17.50509644 370.6384277 0.8229987025
 19.72523880 19.30986214 386.9461975 0.7884805799
 21.81857872 21.30621529 399.4348145 0.7480827570
 24.13408661 23.51441193 406.3744507 0.7012410164
 26.69531250 25.95691299 408.8891296 0.6475495100
 29.52835083 28.65895081 408.2034912 0.5868659019
 32.66205978 31.64712334 408.5198669 0.5195385814
 36.12832260 34.72068405 417.3012390 0.4514933527
